Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Fishlock, James",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,5,1,Bow,Finished,6:33.208
"Harbecke, Christian",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,5,2,2,Finished,6:33.208
"Ellis, Scott",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,5,3,3,Finished,6:33.208
"Cox, Marc",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,5,4,4,Finished,6:33.208
"Ricklin, Rapha܂l",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,5,5,5,Finished,6:33.208
"Mills, Simon",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,5,6,6,Finished,6:33.208
"Albrecht, David",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,5,7,7,Finished,6:33.208
"Manning, Rob",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,5,8,Stroke,Finished,6:33.208
"Evans, Kate",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,0,Coxswain,Finished,6:36.084
"Bowen, Ori",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,1,Bow,Finished,6:36.084
"Gravenhorst, Nils",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,2,2,Finished,6:36.084
"Draper, David",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,3,3,Finished,6:36.084
"Whittal-Williams, Evan",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,4,4,Finished,6:36.084
"Plumstead, David",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,5,5,Finished,6:36.084
"Moore, Lloyd",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,6,6,Finished,6:36.084
"Baxter, Tom",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,7,7,Finished,6:36.084
"Yapp, James",IM3.8+ (Club),6/20/2015,1:50 PM,Final,Final,Lea RC,Lea RC,6,8,Stroke,Finished,6:36.084
"Marlow, Alex",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,Maidstone Invicta,Maidstone Invicta,0,1,Bow,DNS,
"McLarney, P M",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,Maidstone Invicta,Maidstone Invicta,0,2,2,DNS,
"Rackham, Chris",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,Maidstone Invicta,Maidstone Invicta,0,3,3,DNS,
"Finch, Ben",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,Maidstone Invicta,Maidstone Invicta,0,4,Stroke,DNS,
"Gurney, Adrian",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,Eton Excelsior,Eton Excelsior,1,1,Bow,Finished,7:10.009
"McDiarmid, Kingsley",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,Eton Excelsior,Eton Excelsior,1,2,2,Finished,7:10.009
"Durham, Michael",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,Eton Excelsior,Eton Excelsior,1,3,3,Finished,7:10.009
"Walker, Josh",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,Eton Excelsior,Eton Excelsior,1,4,Stroke,Finished,7:10.009
"Shawdon, James",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,London RC,London RC,2,1,Bow,Finished,7:15.337
"Hobson, George",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,London RC,London RC,2,2,2,Finished,7:15.337
"Chamev, Svetlin",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,London RC,London RC,2,3,3,Finished,7:15.337
"Boulton, Martin",IM2.4-,6/20/2015,2:00 PM,Final,FINAL C,London RC,London RC,2,4,Stroke,Finished,7:15.337
"Heade, Joseph",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Nottingham RC,Nottingham RC,1,1,Bow,Finished,6:49.836
"Hearnden, Max",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Nottingham RC,Nottingham RC,1,2,2,Finished,6:49.836
"Benton, Daniel",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Nottingham RC,Nottingham RC,1,3,3,Finished,6:49.836
"Piggott, Toby",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Nottingham RC,Nottingham RC,1,4,Stroke,Finished,6:49.836
"Garrow, Jonathan",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Griffen BC,Griffen BC,2,1,Bow,Finished,6:51.837
"Moffatt, Nick",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Griffen BC,Griffen BC,2,2,2,Finished,6:51.837
"Stanier, James",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Griffen BC,Griffen BC,2,3,3,Finished,6:51.837
"Derrick, Luke",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Griffen BC,Griffen BC,2,4,Stroke,Finished,6:51.837
"Hewitt, Simon",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Bristol Ariel,Bristol Ariel,3,1,Bow,Finished,6:58.042
"Hutchings, Marcus",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Bristol Ariel,Bristol Ariel,3,2,2,Finished,6:58.042
"Baxter, Matthew",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Bristol Ariel,Bristol Ariel,3,3,3,Finished,6:58.042
"Turley, Fred",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Bristol Ariel,Bristol Ariel,3,4,Stroke,Finished,6:58.042
"Mould, Robin",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Molesey BC,Molesey BC,4,1,Bow,Finished,6:59.761
"Hurdiss, Elliot",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Molesey BC,Molesey BC,4,2,2,Finished,6:59.761
"Ellison, Cledwyn",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Molesey BC,Molesey BC,4,3,3,Finished,6:59.761
"Fearn, Robert",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Molesey BC,Molesey BC,4,4,Stroke,Finished,6:59.761
"Jones, Geraint",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Twickenham RC,Twickenham RC,5,1,Bow,Finished,7:04.262
"Bradley, Alistair",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Twickenham RC,Twickenham RC,5,2,2,Finished,7:04.262
"Parker, Stephen",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Twickenham RC,Twickenham RC,5,3,3,Finished,7:04.262
"Palmer, Philip",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Twickenham RC,Twickenham RC,5,4,Stroke,Finished,7:04.262
"Dawe, William",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Swansea Univ RC,Swansea Univ RC,6,1,Bow,Finished,7:05.919
"Hoyle, Joshua",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Swansea Univ RC,Swansea Univ RC,6,2,2,Finished,7:05.919
"George, Henry",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Swansea Univ RC,Swansea Univ RC,6,3,3,Finished,7:05.919
"Hares, Edward",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Swansea Univ RC,Swansea Univ RC,6,4,Stroke,Finished,7:05.919
"Hudson, John Henry Erskine",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Exeter RC,Exeter RC,7,1,Bow,Finished,7:07.090
"Cope, Samuel",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Exeter RC,Exeter RC,7,2,2,Finished,7:07.090
"Pilkington, Freddy",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Exeter RC,Exeter RC,7,3,3,Finished,7:07.090
"Smith, Cameron",IM2.4-,6/20/2015,2:05 PM,Final,FINAL B,Exeter RC,Exeter RC,7,4,Stroke,Finished,7:07.090
"Muscroft, Robert",IM2.4-,6/20/2015,2:10 PM,Final,Final,Nottingham Univ,Nottingham Univ,1,1,Bow,Finished,6:39.836
"Budenberg, James",IM2.4-,6/20/2015,2:10 PM,Final,Final,Nottingham Univ,Nottingham Univ,1,2,2,Finished,6:39.836
"Fox, James",IM2.4-,6/20/2015,2:10 PM,Final,Final,Nottingham Univ,Nottingham Univ,1,3,3,Finished,6:39.836
"Giambrone, Adam",IM2.4-,6/20/2015,2:10 PM,Final,Final,Nottingham Univ,Nottingham Univ,1,4,Stroke,Finished,6:39.836
"Byrne-Smith, Richard",IM2.4-,6/20/2015,2:10 PM,Final,Final,Ardingly,Ardingly,2,1,Bow,Finished,6:42.898
"Green, Elliot",IM2.4-,6/20/2015,2:10 PM,Final,Final,Ardingly,Ardingly,2,2,2,Finished,6:42.898
"Beedell, Harry",IM2.4-,6/20/2015,2:10 PM,Final,Final,Ardingly,Ardingly,2,3,3,Finished,6:42.898
"Wright, Adam",IM2.4-,6/20/2015,2:10 PM,Final,Final,Ardingly,Ardingly,2,4,Stroke,Finished,6:42.898
"Bennett, Alexander",IM2.4-,6/20/2015,2:10 PM,Final,Final,Vesta RC,Vesta RC,3,1,Bow,Finished,6:46.241
"Iddenden, Trevor",IM2.4-,6/20/2015,2:10 PM,Final,Final,Vesta RC,Vesta RC,3,2,2,Finished,6:46.241
"Burton, James",IM2.4-,6/20/2015,2:10 PM,Final,Final,Vesta RC,Vesta RC,3,3,3,Finished,6:46.241
"Hynes, Robbie",IM2.4-,6/20/2015,2:10 PM,Final,Final,Vesta RC,Vesta RC,3,4,Stroke,Finished,6:46.241
"Davies, Jon",IM2.4-,6/20/2015,2:10 PM,Final,Final,Hsbc RC,Hsbc RC,4,1,Bow,Finished,6:48.319
"Wall, William",IM2.4-,6/20/2015,2:10 PM,Final,Final,Hsbc RC,Hsbc RC,4,2,2,Finished,6:48.319
"Brown, James",IM2.4-,6/20/2015,2:10 PM,Final,Final,Hsbc RC,Hsbc RC,4,3,3,Finished,6:48.319
"Thomas, Max",IM2.4-,6/20/2015,2:10 PM,Final,Final,Hsbc RC,Hsbc RC,4,4,Stroke,Finished,6:48.319
"Hayes, William",IM2.4-,6/20/2015,2:10 PM,Final,Final,Rob Roy,Rob Roy,5,1,Bow,Finished,6:48.694
"Owen, Chris",IM2.4-,6/20/2015,2:10 PM,Final,Final,Rob Roy,Rob Roy,5,2,2,Finished,6:48.694
"Clements, Thomas",IM2.4-,6/20/2015,2:10 PM,Final,Final,Rob Roy,Rob Roy,5,3,3,Finished,6:48.694
"Whetnall, Michael",IM2.4-,6/20/2015,2:10 PM,Final,Final,Rob Roy,Rob Roy,5,4,Stroke,Finished,6:48.694
"Wilson, Angus",IM2.4-,6/20/2015,2:10 PM,Final,Final,Collingwood Coll,Collingwood Coll,6,1,Bow,Finished,6:52.037
"Ninham, Edward",IM2.4-,6/20/2015,2:10 PM,Final,Final,Collingwood Coll,Collingwood Coll,6,2,2,Finished,6:52.037
"Ballinger, Jack",IM2.4-,6/20/2015,2:10 PM,Final,Final,Collingwood Coll,Collingwood Coll,6,3,3,Finished,6:52.037
"Connell, Neil",IM2.4-,6/20/2015,2:10 PM,Final,Final,Collingwood Coll,Collingwood Coll,6,4,Stroke,Finished,6:52.037
"Amin, Basil",IM2.4-,6/20/2015,2:10 PM,Final,Final,Quintin BC,Quintin BC,7,1,Bow,Finished,6:54.319
"Knight, Marc",IM2.4-,6/20/2015,2:10 PM,Final,Final,Quintin BC,Quintin BC,7,2,2,Finished,6:54.319
"Good, Edward",IM2.4-,6/20/2015,2:10 PM,Final,Final,Quintin BC,Quintin BC,7,3,3,Finished,6:54.319
"Golding, Will",IM2.4-,6/20/2015,2:10 PM,Final,Final,Quintin BC,Quintin BC,7,4,Stroke,Finished,6:54.319
"Cowley, Ashley",ELI.1x,6/20/2015,2:15 PM,Final,FINAL B,Newark RC,Newark RC,1,1,Sculler,Finished,
"Pascovitch, Aaron",ELI.1x,6/20/2015,2:15 PM,Final,FINAL B,City of Bristol RC,City of Bristol RC,2,1,Sculler,Finished,7:45.254
"Clift, Daniel",ELI.1x,6/20/2015,2:20 PM,Final,Final,Isle of Ely RC,Isle of Ely RC,1,1,Sculler,Finished,7:21.354
"Lawrence, Michael",ELI.1x,6/20/2015,2:20 PM,Final,Final,Quintin BC,Quintin BC,2,1,Sculler,Finished,7:25.871
"Evans, Donald",ELI.1x,6/20/2015,2:20 PM,Final,Final,Leander,Leander,3,1,Sculler,Finished,7:29.404
"Read, David",ELI.1x,6/20/2015,2:20 PM,Final,Final,Henley RC,Henley RC,4,1,Sculler,Finished,7:30.623
"Wells, Laurence",ELI.1x,6/20/2015,2:20 PM,Final,Final,Army RC,Army RC,5,1,Sculler,Finished,7:35.780
"Tuck, Sam",ELI.1x,6/20/2015,2:20 PM,Final,Final,Durham Univ BC,Durham Univ BC,6,1,Sculler,Finished,7:36.218
"Harte, Henry",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Royal Chester,Royal Chester,1,1,Bow,Finished,6:37.006
"Fletcher-Hunt, Joseph",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Royal Chester,Royal Chester,1,2,2,Finished,6:37.006
"Dean, Peter",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Royal Chester,Royal Chester,1,3,3,Finished,6:37.006
"McGarva, Henry William",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Royal Chester,Royal Chester,1,4,Stroke,Finished,6:37.006
"Hutchinson, Thomas",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Tyne RC,Tyne RC,2,1,Bow,Finished,6:37.475
"Stuart, Sam",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Tyne RC,Tyne RC,2,2,2,Finished,6:37.475
"Cleeve, Andrew J",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Tyne RC,Tyne RC,2,3,3,Finished,6:37.475
"MacBride, Julian",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Tyne RC,Tyne RC,2,4,Stroke,Finished,6:37.475
"Thurston, Charles",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Griffen BC,Griffen BC,3,1,Bow,Finished,6:41.319
"Wiggins, Luke",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Griffen BC,Griffen BC,3,2,2,Finished,6:41.319
"Lambe, Henry",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Griffen BC,Griffen BC,3,3,3,Finished,6:41.319
"Shalders, Henry",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Griffen BC,Griffen BC,3,4,Stroke,Finished,6:41.319
"Beech, Chris",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Worcester RC,Worcester RC,4,1,Bow,Finished,6:50.117
"Pain, Ashley",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Worcester RC,Worcester RC,4,2,2,Finished,6:50.117
"Woodman, Timothy",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Worcester RC,Worcester RC,4,3,3,Finished,6:50.117
"Bradley, Damien",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Worcester RC,Worcester RC,4,4,Stroke,Finished,6:50.117
"Briggs, William",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Tyne United,Tyne United,5,1,Bow,Finished,7:01.525
"Burkinshaw, Oliver",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Tyne United,Tyne United,5,2,2,Finished,7:01.525
"Jones, Alex",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Tyne United,Tyne United,5,3,3,Finished,7:01.525
"Wilkinson, Jack",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Tyne United,Tyne United,5,4,Stroke,Finished,7:01.525
"Barford, Liam",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Northampton RC,Northampton RC,6,1,Bow,Finished,7:08.479
"Moran, Lewis",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Northampton RC,Northampton RC,6,2,2,Finished,7:08.479
"Williams, Henry",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Northampton RC,Northampton RC,6,3,3,Finished,7:08.479
"Japp, Will",SEN.4-,6/20/2015,2:25 PM,Final,FINAL B,Northampton RC,Northampton RC,6,4,Stroke,Finished,7:08.479
"Clarke, James",SEN.4-,6/20/2015,2:30 PM,Final,Final,Tyrian Club,Tyrian Club,1,1,Bow,Finished,6:26.912
"Bubb-Humfryes, Julian",SEN.4-,6/20/2015,2:30 PM,Final,Final,Tyrian Club,Tyrian Club,1,2,2,Finished,6:26.912
"Elsegood, Ralph",SEN.4-,6/20/2015,2:30 PM,Final,Final,Tyrian Club,Tyrian Club,1,3,3,Finished,6:26.912
"Goldsack, Christopher",SEN.4-,6/20/2015,2:30 PM,Final,Final,Tyrian Club,Tyrian Club,1,4,Stroke,Finished,6:26.912
"Boddington, Daniel",SEN.4-,6/20/2015,2:30 PM,Final,Final,Upper Thames RC,Upper Thames RC,2,1,Bow,Finished,6:30.890
"Turner, Jason",SEN.4-,6/20/2015,2:30 PM,Final,Final,Upper Thames RC,Upper Thames RC,2,2,2,Finished,6:30.890
"Manning, Laurence",SEN.4-,6/20/2015,2:30 PM,Final,Final,Upper Thames RC,Upper Thames RC,2,3,3,Finished,6:30.890
"Hanson, James",SEN.4-,6/20/2015,2:30 PM,Final,Final,Upper Thames RC,Upper Thames RC,2,4,Stroke,Finished,6:30.890
"Walsh, Conor",SEN.4-,6/20/2015,2:30 PM,Final,Final,Upper Thames RC,Upper Thames RC,3,1,Bow,Finished,6:31.333
"Agass, Sam",SEN.4-,6/20/2015,2:30 PM,Final,Final,Upper Thames RC,Upper Thames RC,3,2,2,Finished,6:31.333
"Kolodseike, Oliver",SEN.4-,6/20/2015,2:30 PM,Final,Final,Upper Thames RC,Upper Thames RC,3,3,3,Finished,6:31.333
"Graham, James",SEN.4-,6/20/2015,2:30 PM,Final,Final,Upper Thames RC,Upper Thames RC,3,4,Stroke,Finished,6:31.333
"Parnell, Nicholas",SEN.4-,6/20/2015,2:30 PM,Final,Final,London RC,London RC,4,1,Bow,Finished,6:31.629
"Parnell, Dominic",SEN.4-,6/20/2015,2:30 PM,Final,Final,London RC,London RC,4,2,2,Finished,6:31.629
"Cummings, Matthew",SEN.4-,6/20/2015,2:30 PM,Final,Final,London RC,London RC,4,3,3,Finished,6:31.629
"Morgan, Andrew",SEN.4-,6/20/2015,2:30 PM,Final,Final,London RC,London RC,4,4,Stroke,Finished,6:31.629
"McGibbon, Tom",SEN.4-,6/20/2015,2:30 PM,Final,Final,Marlow RC,Marlow RC,5,1,Bow,Finished,6:31.973
"Gost, Sam",SEN.4-,6/20/2015,2:30 PM,Final,Final,Marlow RC,Marlow RC,5,2,2,Finished,6:31.973
"Tipney, Daniel Jonathon",SEN.4-,6/20/2015,2:30 PM,Final,Final,Marlow RC,Marlow RC,5,3,3,Finished,6:31.973
"Tipney, Ben",SEN.4-,6/20/2015,2:30 PM,Final,Final,Marlow RC,Marlow RC,5,4,Stroke,Finished,6:31.973
"Evangelidis, Alexander",SEN.4-,6/20/2015,2:30 PM,Final,Final,Nottingham RC,Nottingham RC,6,1,Bow,Finished,6:35.489
"Gray, Kenneth",SEN.4-,6/20/2015,2:30 PM,Final,Final,Nottingham RC,Nottingham RC,6,2,2,Finished,6:35.489
"Okon, Jon",SEN.4-,6/20/2015,2:30 PM,Final,Final,Nottingham RC,Nottingham RC,6,3,3,Finished,6:35.489
"Watkins, Alex",SEN.4-,6/20/2015,2:30 PM,Final,Final,Nottingham RC,Nottingham RC,6,4,Stroke,Finished,6:35.489
"Saunders, Jamie",SEN.4-,6/20/2015,2:30 PM,Final,Final,Petone RC (NZ),Petone RC (NZ),7,1,Bow,Finished,6:38.067
"Cade, Edward",SEN.4-,6/20/2015,2:30 PM,Final,Final,Petone RC (NZ),Petone RC (NZ),7,2,2,Finished,6:38.067
"O Reilly, Patrick",SEN.4-,6/20/2015,2:30 PM,Final,Final,Petone RC (NZ),Petone RC (NZ),7,3,3,Finished,6:38.067
"O Reilly, Troy",SEN.4-,6/20/2015,2:30 PM,Final,Final,Petone RC (NZ),Petone RC (NZ),7,4,Stroke,Finished,6:38.067
"De Groot, Bart Laurent",SEN.2-,6/20/2015,2:35 PM,Final,Final,Cygnet RC,Cygnet RC,0,1,Bow,DNS,
"Hunter, Gavin",SEN.2-,6/20/2015,2:35 PM,Final,Final,Cygnet RC,Cygnet RC,0,2,Stroke,DNS,
"Boyes, Peter",SEN.2-,6/20/2015,2:35 PM,Final,Final,Nottingham Univ,Nottingham Univ,1,1,Bow,Finished,7:16.667
"Aldridge, William",SEN.2-,6/20/2015,2:35 PM,Final,Final,Nottingham Univ,Nottingham Univ,1,2,Stroke,Finished,7:16.667
"Simpson, Hugh",SEN.2-,6/20/2015,2:35 PM,Final,Final,Radley Mariners,Radley Mariners,2,1,Bow,Finished,7:17.730
"George, Alexander",SEN.2-,6/20/2015,2:35 PM,Final,Final,Radley Mariners,Radley Mariners,2,2,Stroke,Finished,7:17.730
"Price, Barnaby",SEN.2-,6/20/2015,2:35 PM,Final,Final,Cambridge City RC,Cambridge City RC,3,1,Bow,Finished,7:20.700
"Redman, Ben",SEN.2-,6/20/2015,2:35 PM,Final,Final,Cambridge City RC,Cambridge City RC,3,2,Stroke,Finished,7:20.700
"Walton, Tom",SEN.2-,6/20/2015,2:35 PM,Final,Final,Plymouth Univ,Plymouth Univ,4,1,Bow,Finished,7:23.685
"Verdon, George",SEN.2-,6/20/2015,2:35 PM,Final,Final,Plymouth Univ,Plymouth Univ,4,2,Stroke,Finished,7:23.685
"Brinker, Mirko",SEN.2-,6/20/2015,2:35 PM,Final,Final,Sons of the Thames,Sons of the Thames,5,1,Bow,Finished,7:24.826
"Reynolds, Peter",SEN.2-,6/20/2015,2:35 PM,Final,Final,Sons of the Thames,Sons of the Thames,5,2,Stroke,Finished,7:24.826
"Taylor, Georgia",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,0,Coxswain,Finished,6:18.395
"Dean, Edward",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,1,Bow,Finished,6:18.395
"Hicks, Andreas",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,2,2,Finished,6:18.395
"Hunter, Graham",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,3,3,Finished,6:18.395
"Evans, Charlie",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,4,4,Finished,6:18.395
"Laney, Richard",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,5,5,Finished,6:18.395
"Sardar, William Robert",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,6,6,Finished,6:18.395
"James, Charles",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,7,7,Finished,6:18.395
"Perren, Samuel",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,W of England Univ,W of England Univ,1,8,Stroke,Finished,6:18.395
"Marshall, Isabella",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,0,Coxswain,Finished,6:33.332
"Hughes, Ben",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,1,Bow,Finished,6:33.332
"Fidler, Matthew",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,2,2,Finished,6:33.332
"Byrne, Michael",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,3,3,Finished,6:33.332
"Maynes, Peter",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,4,4,Finished,6:33.332
"Robinson, Phil",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,5,5,Finished,6:33.332
"Bielby, Russell",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,6,6,Finished,6:33.332
"Morton, Richard",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,7,7,Finished,6:33.332
"Hinton, Owen",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Broxbourne RC,Broxbourne RC,2,8,Stroke,Finished,6:33.332
"Lee, Jameson",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,0,Coxswain,Finished,6:38.238
"Campbell, Max",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,1,Bow,Finished,6:38.238
"Bradshaw, Ben",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,2,2,Finished,6:38.238
"Sullivan, Erik",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,3,3,Finished,6:38.238
"Buizza, Leonardo",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,4,4,Finished,6:38.238
"Robinson, Max",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,5,5,Finished,6:38.238
"Hilton, George",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,6,6,Finished,6:38.238
"Hilton, Tom",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,7,7,Finished,6:38.238
"Wilcockson, Misha",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Colet,Colet,3,8,Stroke,Finished,6:38.238
"Fu, Xing-Wu",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,0,Coxswain,Finished,6:50.038
"Zhang, Yang",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,1,Bow,Finished,6:50.038
"Zhou, Kai",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,2,2,Finished,6:50.038
"Li, Bing-Yi",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,3,3,Finished,6:50.038
"Wang, Wei",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,4,4,Finished,6:50.038
"Zhao, Yan",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,5,5,Finished,6:50.038
"Gui, Jia-Chen",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,6,6,Finished,6:50.038
"Wu, Tao",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,7,7,Finished,6:50.038
"Duo, Chen",IM1.8+,6/20/2015,2:40 PM,Final,FINAL D,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),4,8,Stroke,Finished,6:50.038
