Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"McInroy, Cameron",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,8,7,7,Finished,06:33.8
"Clark, Jonathan",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,8,8,Stroke,Finished,06:33.8
"Gordon, Hamish",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,0,Coxswain,Finished,06:47.1
"A Brassard, William",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,1,Bow,Finished,06:47.1
"Barclay, Jack",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,2,2,Finished,06:47.1
"Beck, Tiger",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,3,3,Finished,06:47.1
"Prentice, Sebastian",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,4,4,Finished,06:47.1
"Perry, Jasper",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,5,5,Finished,06:47.1
"Onslow, Tom",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,6,6,Finished,06:47.1
"Warley, Aubrey",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,7,7,Finished,06:47.1
"Turner, Isaac",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Radley College,Radley College,9,8,Stroke,Finished,06:47.1
"Milson, Mae",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,0,Coxswain,Finished,06:51.1
"Hardy, Alex",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,1,Bow,Finished,06:51.1
"Almond, Cameron",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,2,2,Finished,06:51.1
"Clarke, Seb",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,3,3,Finished,06:51.1
"Smith, Carl",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,4,4,Finished,06:51.1
"Westfold, Jamie-Jack",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,5,5,Finished,06:51.1
"Cornwell, Jake",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,6,6,Finished,06:51.1
"Emmett-Bird, Oliver",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,7,7,Finished,06:51.1
"Peace, Oliver",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Gt Marlow Sch,Gt Marlow Sch,10,8,Stroke,Finished,06:51.1
"Shiels, Tomas",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,0,Coxswain,Finished,06:52.0
"Craik, Maximillian",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,1,Bow,Finished,06:52.0
"Shepherd-Cross, Thomas",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,2,2,Finished,06:52.0
"Walker, Henry",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,3,3,Finished,06:52.0
"Brennan, Thomas",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,4,4,Finished,06:52.0
"Kwok, Boris",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,5,5,Finished,06:52.0
"Lewis, Edward",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,6,6,Finished,06:52.0
"Bureau, Oliver",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,7,7,Finished,06:52.0
"Lo, Bryan",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,11,8,Stroke,Finished,06:52.0
"Kean, Ella",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,0,Coxswain,Finished,07:08.2
"Constantinidis, Constantine",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,1,Bow,Finished,07:08.2
"Warner, Karan",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,2,2,Finished,07:08.2
"Suvajic, Petar",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,3,3,Finished,07:08.2
"Lumsden, Robin",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,4,4,Finished,07:08.2
"Treager, Flynn",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,5,5,Finished,07:08.2
"Nui, Junda",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,6,6,Finished,07:08.2
"Higgins, Louis",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,7,7,Finished,07:08.2
"Gibson, Louis",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Latymer Upper Sch,Latymer Upper Sch,12,8,Stroke,Finished,07:08.2
"Vaughan, Ronan",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,0,Coxswain,Finished,07:13.6
"Hunt, Bailey",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,1,Bow,Finished,07:13.6
"Smith, Benjamin",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,2,2,Finished,07:13.6
"Ashwell, William",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,3,3,Finished,07:13.6
"Fisher, Alfie",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,4,4,Finished,07:13.6
"Coyne, Michael",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,5,5,Finished,07:13.6
"Godsoe, Tom",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,6,6,Finished,07:13.6
"Cox, Adam",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,7,7,Finished,07:13.6
"Jones, Matthew",J14.8x+,6/21/2014,9:04 AM,Time Trial,TT 1,Sir W Borlase s GS BC,Sir W Borlase s GS BC,13,8,Stroke,Finished,07:13.6
"Sheehan, Ciara",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,0,Coxswain,Finished,
"McElroy, Alexander",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,1,Bow,Finished,
"Butler, David",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,2,2,Finished,
"Magan, John",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,3,3,Finished,
"Moreau, Patrick",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,4,4,Finished,
"Corcoran, Michael",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,5,5,Finished,
"Kelly, Mark",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,6,6,Finished,
"Hawkes, Liam",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,7,7,Finished,
"Hurley, Ian",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Dublin University BC,Dublin University BC,0,8,Stroke,Finished,
"Watkins, Hannah",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,0,Coxswain,Finished,
"Robins, Will",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,1,Bow,Finished,
"Challinor-Halford, Nicholas",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,2,2,Finished,
"McSweeney, Ben",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,3,3,Finished,
"Turnbull, Nicholas",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,4,4,Finished,
"Herbert, Charles",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,5,5,Finished,
"Padmore, James John",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,6,6,Finished,
"Morahan, Christopher",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,7,7,Finished,
"Poor, Henry",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Thames RC,Thames RC,0,8,Stroke,Finished,
"Baynham-Williams, Morgan",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,0,Coxswain,Finished,05:27.0
"Warr, William",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,1,Bow,Finished,05:27.0
"McBrierty, Callum",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,2,2,Finished,05:27.0
"Clark, Thomas",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,3,3,Finished,05:27.0
"Neill, Adam",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,4,4,Finished,05:27.0
"Clarke, Timothy",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,5,5,Finished,05:27.0
"Tredell, Lance",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,6,6,Finished,05:27.0
"Boddy, Chris",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,7,7,Finished,05:27.0
"Rossiter, George",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Leander,Leander,1,8,Stroke,Finished,05:27.0
"Previte, Edward",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,0,Coxswain,Finished,05:33.7
"Richards, Oscar",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,1,Bow,Finished,05:33.7
"Witting, Benjamin",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,2,2,Finished,05:33.7
"Seaman, Lloyd",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,3,3,Finished,05:33.7
"Gleadowe, Edward",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,4,4,Finished,05:33.7
"Forsythe, Jeremy",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,5,5,Finished,05:33.7
"Rubini, Jack",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,6,6,Finished,05:33.7
"MacE, William",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,7,7,Finished,05:33.7
"Gossage, Jamie",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,2,8,Stroke,Finished,05:33.7
"Taylor, Eleanor",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,0,Coxswain,Finished,05:35.0
"Barnoud, Romain",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,1,Bow,Finished,05:35.0
"Jones, Paul",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,2,2,Finished,05:35.0
"Mayne, Harry",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,3,3,Finished,05:35.0
"Holbrough, Myles",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,4,4,Finished,05:35.0
"Halls, Andrew",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,5,5,Finished,05:35.0
"De Trafford, Sebastian",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,6,6,Finished,05:35.0
"Dent, Ollie",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,7,7,Finished,05:35.0
"Evrard, Fabien",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,3,8,Stroke,Finished,05:35.0
"Middleton, Ian",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,0,Coxswain,Finished,05:35.9
"Davey, William",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,1,Bow,Finished,05:35.9
"Hopkins, Nicholas",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,2,2,Finished,05:35.9
"Brampton, Rory",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,3,3,Finished,05:35.9
"Sadler, William",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,4,4,Finished,05:35.9
"Boddington, Daniel",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,5,5,Finished,05:35.9
"Ragoussis, Vassilis",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,6,6,Finished,05:35.9
"Williams, Thomas",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,7,7,Finished,05:35.9
"Richards, James",ELI.8+,6/21/2014,10:05 AM,Time Trial,TT 1,Griffen BC,Griffen BC,4,8,Stroke,Finished,05:35.9
"Crichton, Georgia",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",0,0,Coxswain,Finished,
"Cryer, Jonathan",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",0,1,Bow,Finished,
"Abdelkerim, Omar",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",0,2,2,Finished,
"Bentham, David",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",0,3,3,Finished,
"Anderson, Tom",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",0,4,Stroke,Finished,
"Baillache, Daniel",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bath Univ,Bath Univ,1,0,Coxswain,Finished,06:23.7
"Coles, Christopher",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bath Univ,Bath Univ,1,1,Bow,Finished,06:23.7
"Jordan, Tom",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bath Univ,Bath Univ,1,2,2,Finished,06:23.7
"Gallagher, Ciaran",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bath Univ,Bath Univ,1,3,3,Finished,06:23.7
"Ripamonti, Roderick",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bath Univ,Bath Univ,1,4,Stroke,Finished,06:23.7
"Lewis, Kathryn",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,2,0,Coxswain,Finished,06:23.7
"Dowty, Andrew",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,2,1,Bow,Finished,06:23.7
"Perry, Jack",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,2,2,2,Finished,06:23.7
"Rutter, Charlie",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,2,3,3,Finished,06:23.7
"Lewis, Mark",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,2,4,Stroke,Finished,06:23.7
"Delcourt, Gwenaelle",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,3,0,Coxswain,Finished,06:28.3
"Palierakis, Oliver",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,3,1,Bow,Finished,06:28.3
"Mason, Charles",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,3,2,2,Finished,06:28.3
"Whittam, Paul",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,3,3,3,Finished,06:28.3
"Mathieson, Angus",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,3,4,Stroke,Finished,06:28.3
"Ramambason, Hugo",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Westminster Sch,Westminster Sch,4,0,Coxswain,Finished,06:31.9
"Thomas, Conrad",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Westminster Sch,Westminster Sch,4,1,Bow,Finished,06:31.9
"Ventham, Hugo",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Westminster Sch,Westminster Sch,4,2,2,Finished,06:31.9
"Frith, Oscar",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Westminster Sch,Westminster Sch,4,3,3,Finished,06:31.9
"Balgarnie, Alexander",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Westminster Sch,Westminster Sch,4,4,Stroke,Finished,06:31.9
"Salter, John-Paul S",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Kingston RC,Kingston RC,5,0,Coxswain,Finished,06:34.9
"Handy, Ben",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Kingston RC,Kingston RC,5,1,Bow,Finished,06:34.9
"Plowman, Piers",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Kingston RC,Kingston RC,5,2,2,Finished,06:34.9
"Piechowicz, Matthew",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Kingston RC,Kingston RC,5,3,3,Finished,06:34.9
"China, Christopher",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Kingston RC,Kingston RC,5,4,Stroke,Finished,06:34.9
"Sinnott, Francesca",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Salford Univ,Salford Univ,6,0,Coxswain,Finished,06:37.4
"Taylor, Max",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Salford Univ,Salford Univ,6,1,Bow,Finished,06:37.4
"Hollis, Tristan",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Salford Univ,Salford Univ,6,2,2,Finished,06:37.4
"Heath, Richard",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Salford Univ,Salford Univ,6,3,3,Finished,06:37.4
"Piercy, Edward",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Salford Univ,Salford Univ,6,4,Stroke,Finished,06:37.4
"Chandler, Charlotte",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,7,0,Coxswain,Finished,06:38.1
"Evans, Michael",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,7,1,Bow,Finished,06:38.1
"Lee, Jacob",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,7,2,2,Finished,06:38.1
"Farley, Matthew",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,7,3,3,Finished,06:38.1
"Vincent, Jonti",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,7,4,Stroke,Finished,06:38.1
"Crane, Natasha",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Sons of the Thames,Sons of the Thames,8,0,Coxswain,Finished,06:39.2
"Foden, Greg",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Sons of the Thames,Sons of the Thames,8,1,Bow,Finished,06:39.2
"Thompson, David",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Sons of the Thames,Sons of the Thames,8,2,2,Finished,06:39.2
"Michel, Jose Arturo",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Sons of the Thames,Sons of the Thames,8,3,3,Finished,06:39.2
"Price, James",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Sons of the Thames,Sons of the Thames,8,4,Stroke,Finished,06:39.2
"Wood, Louis",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Radley College,Radley College,9,0,Coxswain,Finished,06:41.0
"Hazell, Louis",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Radley College,Radley College,9,1,Bow,Finished,06:41.0
"Perry, Oscar",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Radley College,Radley College,9,2,2,Finished,06:41.0
"Rowse, Miles",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Radley College,Radley College,9,3,3,Finished,06:41.0
"Brocklebank-Fowler, James",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Radley College,Radley College,9,4,Stroke,Finished,06:41.0
"Humphries-Griffiths, Aisling",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Blue Coat Sch,Reading Blue Coat Sch,10,0,Coxswain,Finished,06:43.6
"Miles, Alex",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Blue Coat Sch,Reading Blue Coat Sch,10,1,Bow,Finished,06:43.6
"Batt, William",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Blue Coat Sch,Reading Blue Coat Sch,10,2,2,Finished,06:43.6
"Bright, Joe",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Blue Coat Sch,Reading Blue Coat Sch,10,3,3,Finished,06:43.6
"Smith, Marcus",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Reading Blue Coat Sch,Reading Blue Coat Sch,10,4,Stroke,Finished,06:43.6
"McMahon, Ben",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,11,0,Coxswain,Finished,06:44.2
"Elliott, George",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,11,1,Bow,Finished,06:44.2
"Baker, Sam",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,11,2,2,Finished,06:44.2
"Anderson, Thomas",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,11,3,3,Finished,06:44.2
"King, Ryan",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Bedford RC,Bedford RC,11,4,Stroke,Finished,06:44.2
"Livingstone, Sarah",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Furnivall,Furnivall,12,0,Coxswain,Finished,06:46.1
"Brown, Andrew",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Furnivall,Furnivall,12,1,Bow,Finished,06:46.1
"Jenkins, Daniel",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Furnivall,Furnivall,12,2,2,Finished,06:46.1
"Canty, Brian",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Furnivall,Furnivall,12,3,3,Finished,06:46.1
"Allen, David",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Furnivall,Furnivall,12,4,Stroke,Finished,06:46.1
"Shiels, Tomas",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,13,0,Coxswain,Finished,06:46.4
"Lane Fox, Harry",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,13,1,Bow,Finished,06:46.4
"Grocott, Alfie",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,13,2,2,Finished,06:46.4
"Davies, Joe",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,13,3,3,Finished,06:46.4
"George, Patrick",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,13,4,Stroke,Finished,06:46.4
"Wlodek, Aleksandra",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,14,0,Coxswain,Finished,07:03.0
"Brown, Richard",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,14,1,Bow,Finished,07:03.0
"Brunton, Joe",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,14,2,2,Finished,07:03.0
"Maltby, Rhidian",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,14,3,3,Finished,07:03.0
"Champion, Michael",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,14,4,Stroke,Finished,07:03.0
"Stafford, Katherine",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Imperial Col Med BC,Imperial Col Med BC,15,0,Coxswain,Finished,07:04.6
"Jowicz, Adam",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Imperial Col Med BC,Imperial Col Med BC,15,1,Bow,Finished,07:04.6
"Martin, Connor",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Imperial Col Med BC,Imperial Col Med BC,15,2,2,Finished,07:04.6
"Leckey, Adam",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Imperial Col Med BC,Imperial Col Med BC,15,3,3,Finished,07:04.6
"Graham, Dominic",IM2.4+,6/21/2014,10:07 AM,Time Trial,TT 1,Imperial Col Med BC,Imperial Col Med BC,15,4,Stroke,Finished,07:04.6
