Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Somerville, Daniel",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,2,2,Finished,06:14.1
"Walters, Ethan",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,3,3,Finished,06:14.1
"Downie, Lewis",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,4,4,Finished,06:14.1
"Collett, Sergio",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,5,5,Finished,06:14.1
"Collins, Charlie",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,6,6,Finished,06:14.1
"Sneller, Jonathan",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,7,7,Finished,06:14.1
"Rowe, Harrison",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,1,Bow,Finished,06:14.1
"O Mahony, Olivia",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,0,Coxswain,Finished,06:14.1
"Felstead, Jordan",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Maidenhead RC,Maidenhead RC,3,8,Stroke,Finished,06:14.1
"Gibson, Steve",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,2,2,Finished,06:18.0
"Gilman, Sam",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,3,3,Finished,06:18.0
"Bryon-Edmond, Ben",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,4,4,Finished,06:18.0
"Bates, Simeon",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,5,5,Finished,06:18.0
"Smalley, Tom",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,6,6,Finished,06:18.0
"Bryon-Edmond, Joe",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,7,7,Finished,06:18.0
"Doble, Jack",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,1,Bow,Finished,06:18.0
"Brailey, Philippa",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,0,Coxswain,Finished,06:18.0
"Allery, Chad",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Exeter RC,Exeter RC,4,8,Stroke,Finished,06:18.0
"Briggs, Anthony",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,2,2,Finished,06:20.1
"Theron, Philip",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,3,3,Finished,06:20.1
"Shrieve, Will",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,4,4,Finished,06:20.1
"Healey Lapena, Joshua",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,5,5,Finished,06:20.1
"Davies, Huw",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,6,6,Finished,06:20.1
"Moneley, Sean",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,7,7,Finished,06:20.1
"Byrne-Smith, Richard",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,1,Bow,Finished,06:20.1
"Adams, Jane",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,0,Coxswain,Finished,06:20.1
"Brown, Kierhan",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Quintin BC,Quintin BC,5,8,Stroke,Finished,06:20.1
"Millet, Quentin",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,2,2,Finished,
"Lee, Philip",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,3,3,Finished,
"Kaberry, Jonny",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,4,4,Finished,
"Urbancsok, Endre",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,5,5,Finished,
"Luck, Oliver",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,6,6,Finished,
"Avery, Daniel",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,7,7,Finished,
"Ingham, Sam",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,1,Bow,Finished,
"Lewis, William",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,0,Coxswain,Finished,
"Townsend, Rupert",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Thames RC,Thames RC,6,8,Stroke,Finished,
"Ventham, Hugo",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,2,2,Finished,
"Hugo, Jack",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,3,3,Finished,
"Hawkins, Max",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,4,4,Finished,
"Goerke, Richard",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,5,5,Finished,
"Champion, Michael",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,6,6,Finished,
"Brunton, Joe",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,7,7,Finished,
"Richardson, Nick",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,1,Bow,Finished,
"Baillache, Daniel",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,0,Coxswain,Finished,
"Bennett, Dominic",IM3.8+ (Club),18/06/2016,1:20 PM,Final,FINAL A,Cambridge 99,Cambridge 99,7,8,Stroke,Finished,
"Smith, Benjamin",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Stratford-U-avon BC,Stratford-U-avon BC,0,2,2,DNF,
"Coles, Thomas",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Stratford-U-avon BC,Stratford-U-avon BC,0,3,3,DNF,
"Smith, Oliver",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Stratford-U-avon BC,Stratford-U-avon BC,0,1,Bow,DNF,
"Tarrant, Harry",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Stratford-U-avon BC,Stratford-U-avon BC,0,4,Stroke,DNF,
"Fidler, Matthew",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Broxbourne RC,Broxbourne RC,1,2,2,Finished,06:45.5
"Cheale, Ryan",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Broxbourne RC,Broxbourne RC,1,3,3,Finished,06:45.5
"Robinson, Phil",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Broxbourne RC,Broxbourne RC,1,1,Bow,Finished,06:45.5
"Mayes, Robert",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Broxbourne RC,Broxbourne RC,1,4,Stroke,Finished,06:45.5
"Osborne, Joseph",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Worcester RC,Worcester RC,2,2,2,Finished,06:48.1
"Natynczuk, Rory",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Worcester RC,Worcester RC,2,3,3,Finished,06:48.1
"Pain, Ashley",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Worcester RC,Worcester RC,2,1,Bow,Finished,06:48.1
"Santese, Luca",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Worcester RC,Worcester RC,2,4,Stroke,Finished,06:48.1
"Wordsworth, Thomas",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Jesus Coll (c),Jesus Coll (c),3,2,2,Finished,06:51.6
"Nugent, Tim",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Jesus Coll (c),Jesus Coll (c),3,3,3,Finished,06:51.6
"Corbridge, John",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Jesus Coll (c),Jesus Coll (c),3,1,Bow,Finished,06:51.6
"Vincent, Jonti",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Jesus Coll (c),Jesus Coll (c),3,4,Stroke,Finished,06:51.6
"Bright, Dominic",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,City Of Swansea RC,City Of Swansea RC,4,2,2,Finished,07:06.2
"Dawe, William",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,City Of Swansea RC,City Of Swansea RC,4,3,3,Finished,07:06.2
"Bagwell, Scott",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,City Of Swansea RC,City Of Swansea RC,4,1,Bow,Finished,07:06.2
"Hares, Edward",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,City Of Swansea RC,City Of Swansea RC,4,4,Stroke,Finished,07:06.2
"Taylor, Stuart",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Nottingham Univ,Nottingham Univ,5,2,2,Finished,07:12.0
"Coombes, Nick",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Nottingham Univ,Nottingham Univ,5,3,3,Finished,07:12.0
"Towell, Samuel",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Nottingham Univ,Nottingham Univ,5,1,Bow,Finished,07:12.0
"Aduakwa, Daniel",IM2.4-,18/06/2016,1:25 PM,Final,FINAL C,Nottingham Univ,Nottingham Univ,5,4,Stroke,Finished,07:12.0
"Goodley, Oliver",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,0,2,2,DNS,
"Gilligan, Chris",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,0,3,3,DNS,
"Camilleri, Jack",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,0,1,Bow,DNS,
"Moles, Robert",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,0,4,Stroke,DNS,
"Roe, Daniel",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Nottingham RC,Nottingham RC,1,2,2,Finished,06:29.8
"Bennett, Stephen",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Nottingham RC,Nottingham RC,1,3,3,Finished,06:29.8
"Bowles, Matthew",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Nottingham RC,Nottingham RC,1,1,Bow,Finished,06:29.8
"Formarier, Rapha܂l",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Nottingham RC,Nottingham RC,1,4,Stroke,Finished,06:29.8
"Massey, Alexander",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cambridge 99,Cambridge 99,2,2,2,Finished,06:35.7
"Moore, Matthew",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cambridge 99,Cambridge 99,2,3,3,Finished,06:35.7
"Ryan, Nathan",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cambridge 99,Cambridge 99,2,1,Bow,Finished,06:35.7
"Kabelik, Karel",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cambridge 99,Cambridge 99,2,4,Stroke,Finished,06:35.7
"Briggs, Thomas",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Oxford City,Oxford City,3,2,2,Finished,06:36.2
"Reed-Beadle, Owen",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Oxford City,Oxford City,3,3,3,Finished,06:36.2
"Broomfield, Thomas",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Oxford City,Oxford City,3,1,Bow,Finished,06:36.2
"Crowther, Robby",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Oxford City,Oxford City,3,4,Stroke,Finished,06:36.2
"Osborne, Theo",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Molesey BC,Molesey BC,4,2,2,Finished,06:36.9
"Pockney, Isaac",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Molesey BC,Molesey BC,4,3,3,Finished,06:36.9
"Jones, Oliver",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Molesey BC,Molesey BC,4,1,Bow,Finished,06:36.9
"Elliott, Jasper",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Molesey BC,Molesey BC,4,4,Stroke,Finished,06:36.9
"O Dell, James",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cantabrigian,Cantabrigian,5,2,2,Finished,06:39.0
"Collins, Sean",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cantabrigian,Cantabrigian,5,3,3,Finished,06:39.0
"Ford, P",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cantabrigian,Cantabrigian,5,1,Bow,Finished,06:39.0
"Oughton, Edward",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cantabrigian,Cantabrigian,5,4,Stroke,Finished,06:39.0
"Lawlor-Anderson, Jack",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cambridge City RC,Cambridge City RC,6,2,2,Finished,06:46.5
"Hetherington, Thomas",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cambridge City RC,Cambridge City RC,6,3,3,Finished,06:46.5
"Shadbolt, Thomas",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cambridge City RC,Cambridge City RC,6,1,Bow,Finished,06:46.5
"Ladd, Stuart",IM2.4-,18/06/2016,1:30 PM,Final,FINAL B,Cambridge City RC,Cambridge City RC,6,4,Stroke,Finished,06:46.5
"Logan, Conor",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Leeds RC,Leeds RC,1,2,2,Finished,06:25.5
"Gallagher, Tim",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Leeds RC,Leeds RC,1,3,3,Finished,06:25.5
"Tipper, James",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Leeds RC,Leeds RC,1,1,Bow,Finished,06:25.5
"Adrienne, Alexander",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Leeds RC,Leeds RC,1,4,Stroke,Finished,06:25.5
"Fieldhouse, Harry",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,2,2,Finished,06:29.3
"Hamilton, Matthew",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,3,3,Finished,06:29.3
"Ladhur, Piero",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,1,Bow,Finished,06:29.3
"Cross, Tom",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,4,Stroke,Finished,06:29.3
"Matthews, Sebastian",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Norwich RC,Norwich RC,3,2,2,Finished,06:31.0
"Craven, Toby",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Norwich RC,Norwich RC,3,3,3,Finished,06:31.0
"Lewis Williams, Max",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Norwich RC,Norwich RC,3,1,Bow,Finished,06:31.0
"Johnston, Dan",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Norwich RC,Norwich RC,3,4,Stroke,Finished,06:31.0
"Abbott, P M",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Ardingly,Ardingly,4,2,2,Finished,06:33.8
"Green, Elliot",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Ardingly,Ardingly,4,3,3,Finished,06:33.8
"Dombrowe, Alex",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Ardingly,Ardingly,4,1,Bow,Finished,06:33.8
"Beedell, Harry",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Ardingly,Ardingly,4,4,Stroke,Finished,06:33.8
"Brown, Jamie",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Cambridge U L,Cambridge U L,5,2,2,Finished,06:34.2
"Cullen, Charles",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Cambridge U L,Cambridge U L,5,3,3,Finished,06:34.2
"MacKworth, Ben",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Cambridge U L,Cambridge U L,5,1,Bow,Finished,06:34.2
"Bergamo Andreis, Giovanni",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Cambridge U L,Cambridge U L,5,4,Stroke,Finished,06:34.2
"Vitale, Lucas",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,London RC,London RC,6,2,2,Finished,06:38.5
"Crewe, Paul",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,London RC,London RC,6,3,3,Finished,06:38.5
"Corbett, Rory",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,London RC,London RC,6,1,Bow,Finished,06:38.5
"Storey, Hugo",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,London RC,London RC,6,4,Stroke,Finished,06:38.5
"Wall, William",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Hsbc RC,Hsbc RC,7,2,2,Finished,06:38.9
"Davies, Jon",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Hsbc RC,Hsbc RC,7,3,3,Finished,06:38.9
"Lhommet, Pierre Antoine",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Hsbc RC,Hsbc RC,7,1,Bow,Finished,06:38.9
"Thomas, Max",IM2.4-,18/06/2016,1:35 PM,Final,FINAL A,Hsbc RC,Hsbc RC,7,4,Stroke,Finished,06:38.9
"Wells, Laurence",ELI.1x,18/06/2016,1:45 PM,Final,FINAL A,Army RC,Army RC,0,1,Sculler,DNS,
"Bell, Dave",ELI.1x,18/06/2016,1:45 PM,Final,FINAL A,Molesey BC,Molesey BC,1,1,Sculler,Finished,06:59.9
"Scott, James",ELI.1x,18/06/2016,1:45 PM,Final,FINAL A,Rob Roy,Rob Roy,2,1,Sculler,Finished,07:02.4
"Read, David",ELI.1x,18/06/2016,1:45 PM,Final,FINAL A,Henley RC,Henley RC,3,1,Sculler,Finished,07:12.9
"Bugajski, Joshua",ELI.1x,18/06/2016,1:45 PM,Final,FINAL A,Oxford Univ BC,Oxford Univ BC,4,1,Sculler,Finished,07:14.9
"Oliver, Tiernan",ELI.1x,18/06/2016,1:45 PM,Final,FINAL A,Queens Univ Belfast RC,Queens Univ Belfast RC,5,1,Sculler,Finished,07:17.3
"Hughes, Turlough",ELI.1x,18/06/2016,1:45 PM,Final,FINAL A,University Coll Dublin RC,University Coll Dublin RC,6,1,Sculler,Finished,08:11.6
"Stirling, Robin",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Exeter RC,Exeter RC,1,2,2,Finished,06:23.1
"Shepherd, Harry William",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Exeter RC,Exeter RC,1,3,3,Finished,06:23.1
"Chrichard, Benjamin",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Exeter RC,Exeter RC,1,1,Bow,Finished,06:23.1
"Minchell, Paul",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Exeter RC,Exeter RC,1,4,Stroke,Finished,06:23.1
"Slater, Alex",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,2,2,2,Finished,06:26.8
"Stroud-Turp, Barnaby",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,2,3,3,Finished,06:26.8
"Mountain, Tom",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,2,1,Bow,Finished,06:26.8
"Patrick, George",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,2,4,Stroke,Finished,06:26.8
"Kessell, James",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Tyrian Club,Tyrian Club,3,2,2,Finished,06:31.8
"Matheson, Andy",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Tyrian Club,Tyrian Club,3,3,3,Finished,06:31.8
"Turner, George",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Tyrian Club,Tyrian Club,3,1,Bow,Finished,06:31.8
"Bubb-Humfryes, Julian",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Tyrian Club,Tyrian Club,3,4,Stroke,Finished,06:31.8
"O  Flaherty, Aidan",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Maidstone Invicta,Maidstone Invicta,4,2,2,Finished,06:34.5
"Hawke, Dan",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Maidstone Invicta,Maidstone Invicta,4,3,3,Finished,06:34.5
"Marlow, Alex",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Maidstone Invicta,Maidstone Invicta,4,1,Bow,Finished,06:34.5
"Shoebridge, Mason",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Maidstone Invicta,Maidstone Invicta,4,4,Stroke,Finished,06:34.5
"Jones, Toby",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Maidenhead RC,Maidenhead RC,5,2,2,Finished,06:36.3
"Wallis-Caddell, Tim",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Maidenhead RC,Maidenhead RC,5,3,3,Finished,06:36.3
"Gordon, Dan",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Maidenhead RC,Maidenhead RC,5,1,Bow,Finished,06:36.3
"McCoriston, Ross",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Maidenhead RC,Maidenhead RC,5,4,Stroke,Finished,06:36.3
"Cannon, M J",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Vesta RC,Vesta RC,6,2,2,Finished,07:03.4
"Hughes, Michael",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Vesta RC,Vesta RC,6,3,3,Finished,07:03.4
"McCormick, Alastair",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Vesta RC,Vesta RC,6,1,Bow,Finished,07:03.4
"Goulden, Richard Bevan",SEN.4-,18/06/2016,2:00 PM,Final,FINAL B,Vesta RC,Vesta RC,6,4,Stroke,Finished,07:03.4
"Schneider, Moritz",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Sport Imperial BC,Sport Imperial BC,1,2,2,Finished,06:11.7
"Davies, Jon",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Sport Imperial BC,Sport Imperial BC,1,3,3,Finished,06:11.7
"Dwan, Merlin",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Sport Imperial BC,Sport Imperial BC,1,1,Bow,Finished,06:11.7
"Hale, John",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Sport Imperial BC,Sport Imperial BC,1,4,Stroke,Finished,06:11.7
"Ciccarelli, John",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Kingston RC,Kingston RC,2,2,2,Finished,06:13.7
"Bedford-Payne, Hal",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Kingston RC,Kingston RC,2,3,3,Finished,06:13.7
"Taylor, Leon",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Kingston RC,Kingston RC,2,1,Bow,Finished,06:13.7
"Marsden, James",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Kingston RC,Kingston RC,2,4,Stroke,Finished,06:13.7
"McGow, Robert",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,3,2,2,Finished,06:15.3
"Kolodseike, Oliver",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,3,3,3,Finished,06:15.3
"Walsh, Conor",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,3,1,Bow,Finished,06:15.3
"Nagi, Michael",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,3,4,Stroke,Finished,06:15.3
"Reeder, Matthew",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,London RC,London RC,4,2,2,Finished,06:15.8
"Parnell, Nicholas",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,London RC,London RC,4,3,3,Finished,06:15.8
"Cummings, Matthew",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,London RC,London RC,4,1,Bow,Finished,06:15.8
"Parnell, Dominic",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,London RC,London RC,4,4,Stroke,Finished,06:15.8
"Bradley, Damien",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Worcester RC,Worcester RC,5,2,2,Finished,06:17.3
"Selby, Thomas",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Worcester RC,Worcester RC,5,3,3,Finished,06:17.3
"Woodman, Timothy",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Worcester RC,Worcester RC,5,1,Bow,Finished,06:17.3
"Hopkins, David",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Worcester RC,Worcester RC,5,4,Stroke,Finished,06:17.3
"Thomas, Andrew",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Agecroft,Agecroft,6,2,2,Finished,06:18.7
"Thornton, Sam",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Agecroft,Agecroft,6,3,3,Finished,06:18.7
"Jepson, Andrew",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Agecroft,Agecroft,6,1,Bow,Finished,06:18.7
"Rushton, Adam",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Agecroft,Agecroft,6,4,Stroke,Finished,06:18.7
"Bouch, Charlie",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Thames RC,Thames RC,7,2,2,Finished,06:24.5
"Wilson, Samuel",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Thames RC,Thames RC,7,3,3,Finished,06:24.5
"Nixon, Orlando",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Thames RC,Thames RC,7,1,Bow,Finished,06:24.5
"Downey, William",SEN.4-,18/06/2016,2:05 PM,Final,FINAL A,Thames RC,Thames RC,7,4,Stroke,Finished,06:24.5
"Boyes, Peter",SEN.2-,18/06/2016,2:10 PM,Final,FINAL A,Nottingham Univ,Nottingham Univ,1,1,Bow,Finished,06:56.8
"Aldridge, William",SEN.2-,18/06/2016,2:10 PM,Final,FINAL A,Nottingham Univ,Nottingham Univ,1,2,Stroke,Finished,06:56.8
"Dietert, Helge",SEN.2-,18/06/2016,2:10 PM,Final,FINAL A,Cambridge 99,Cambridge 99,2,1,Bow,Finished,07:01.6
"Thorn, Nicholas",SEN.2-,18/06/2016,2:10 PM,Final,FINAL A,Cambridge 99,Cambridge 99,2,2,Stroke,Finished,07:01.6
