Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"O Rourke, W.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,St Georges Hosp,St Georges Hosp,5,5,5,Finished,
"Cavenagh, H.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,St Georges Hosp,St Georges Hosp,5,6,6,Finished,
"Courtney-Hatcher, A.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,St Georges Hosp,St Georges Hosp,5,7,7,Finished,
"Thompson, D.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,St Georges Hosp,St Georges Hosp,5,8,Stroke,Finished,
"Jackson, L.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,0,Coxswain,Finished,
"Prout, W.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,1,Bow,Finished,
"Lyles, J.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,2,2,Finished,
"Sreekumar, R.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,3,3,Finished,
"Deutsch, S.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,4,4,Finished,
"Edwards, C.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,5,5,Finished,
"Elvidge, G.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,6,6,Finished,
"McPherson, H.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,7,7,Finished,
"Harriss, S.",IM3.8+ DIV A,6/15/2013,1:25 PM,Heats,Heat 3,Eton Coll,Eton Coll,6,8,Stroke,Finished,
"Van Velzen, L.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,1,0,Coxswain,Finished,
"Van Petegem, C.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,1,1,Bow,Finished,
"Odding, T.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,1,2,2,Finished,
"Makker, M.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,1,3,3,Finished,
"Baatenburg De Jong, B.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,1,4,Stroke,Finished,
"Thwaites, C.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,0,Coxswain,Finished,
"Gordon, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,1,Bow,Finished,
"Hicks, C.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,2,2,Finished,
"Brown, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,3,3,Finished,
"Skelley, T.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,4,4,Finished,
"Tallantyre, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,5,5,Finished,
"Adey-Johnson, B.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,6,6,Finished,
"Denny, T.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,7,7,Finished,
"Hannah, P.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",1,8,Stroke,Finished,
"Sheehan, C.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,0,Coxswain,Finished,
"Addison, S.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,1,Bow,Finished,
"Corcoran, M.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,2,2,Finished,
"Mahon, L.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,3,3,Finished,
"Maguire, F.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,4,4,Finished,
"Twadell, N.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,5,5,Finished,
"Moreau, P.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,6,6,Finished,
"McHenry, B.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,7,7,Finished,
"Kelly, M.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Dublin University BC,Dublin University BC,2,8,Stroke,Finished,
"Plunkett, J.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Liverpool Univ BC,Liverpool Univ BC,2,0,Coxswain,Finished,
"Stonex, C.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Liverpool Univ BC,Liverpool Univ BC,2,1,Bow,Finished,
"Proctor, R.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Liverpool Univ BC,Liverpool Univ BC,2,2,2,Finished,
"Longridge, N.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Liverpool Univ BC,Liverpool Univ BC,2,3,3,Finished,
"Williams, T.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Liverpool Univ BC,Liverpool Univ BC,2,4,Stroke,Finished,
"Frederiks, C.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,3,0,Coxswain,Finished,
"De Vries, M.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,3,1,Bow,Finished,
"Conijn, V.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,3,2,2,Finished,
"Michels, L.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,3,3,3,Finished,
"Lourijsen, K.",IM3.4+,6/16/2013,1:30 PM,Final,Final,A S R Nereus,A S R Nereus,3,4,Stroke,Finished,
"Coulton, D.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,0,Coxswain,Finished,
"Brown, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,1,Bow,Finished,
"Morgan, T.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,2,2,Finished,
"Leighton, R.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,3,3,Finished,
"Sidorowicz, T.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,4,4,Finished,
"Stewart Woods, H.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,5,5,Finished,
"Gibson, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,6,6,Finished,
"Peace, L.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,7,7,Finished,
"Waller, A.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Monmouth Sch RC,Monmouth Sch RC,3,8,Stroke,Finished,
"Willson, C.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,0,Coxswain,Finished,
"Wertheim, L.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,1,Bow,Finished,
"Nunn, W.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,2,2,Finished,
"Turner, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,3,3,Finished,
"Evans, C.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,4,4,Finished,
"Gordon, A.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,5,5,Finished,
"Garland, M.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,6,6,Finished,
"James, C.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,7,7,Finished,
"Bennett, A.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,W of England Univ,W of England Univ,3,8,Stroke,Finished,
"McConville, Ì.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Dublin University BC,Dublin University BC,4,0,Coxswain,Finished,
"Rumball, A.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Dublin University BC,Dublin University BC,4,1,Bow,Finished,
"Ryan, C.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Dublin University BC,Dublin University BC,4,2,2,Finished,
"Leonard, O.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Dublin University BC,Dublin University BC,4,3,3,Finished,
"Costello, P.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Dublin University BC,Dublin University BC,4,4,Stroke,Finished,
"O Sullivan, B.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,0,Coxswain,Finished,
"McDonnell, G.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,1,Bow,Finished,
"Whittaker, F.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,2,2,Finished,
"Brass, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,3,3,Finished,
"Moore, M.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,4,4,Finished,
"Ritchie, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,5,5,Finished,
"Willis, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,6,6,Finished,
"Murphy, B.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,7,7,Finished,
"Perrott, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Oxford Brookes Univ,Oxford Brookes Univ,4,8,Stroke,Finished,
"Lawrence, S.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Lea RC,Lea RC,5,0,Coxswain,Finished,
"Velasco, M.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Lea RC,Lea RC,5,1,Bow,Finished,
"Brown, T.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Lea RC,Lea RC,5,2,2,Finished,
"Morrow, J.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Lea RC,Lea RC,5,3,3,Finished,
"Williams, D.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Lea RC,Lea RC,5,4,Stroke,Finished,
"Arora, T.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,0,Coxswain,Finished,
"Benton, R.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,1,Bow,Finished,
"Maddock, E.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,2,2,Finished,
"Dennis, P.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,3,3,Finished,
"Hickling, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,4,4,Finished,
"Taylor, M.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,5,5,Finished,
"Martin, C.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,6,6,Finished,
"Crookbain, S.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,7,7,Finished,
"Cary, J.",IM3.8+ DIV B,6/15/2013,1:30 PM,Heats,Heat 1,Putney Town RC,Putney Town RC,5,8,Stroke,Finished,
"Belsey-Day, M.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Worcester RC,Worcester RC,6,0,Coxswain,Finished,
"Restall, E.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Worcester RC,Worcester RC,6,1,Bow,Finished,
"Booth, R.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Worcester RC,Worcester RC,6,2,2,Finished,
"Melvin, J.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Worcester RC,Worcester RC,6,3,3,Finished,
"Pool, O.",IM3.4+,6/16/2013,1:30 PM,Final,Final,Worcester RC,Worcester RC,6,4,Stroke,Finished,
"Khaliq, A.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,0,Coxswain,Finished,
"Langley, T.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,1,Bow,Finished,
"Bogoevski, D.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,2,2,Finished,
"Wilson, J.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,3,3,Finished,
"Woodham-Smith, I.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,4,4,Finished,
"Potsios, J.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,5,5,Finished,
"Gorenkin, D.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,6,6,Finished,
"Soselia, M.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,7,7,Finished,
"Kharchenko, N.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Dulwich Coll,Dulwich Coll,0,8,Stroke,Finished,
"Corcoran, R.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Carlow RC,Carlow RC,1,1,Bow,Finished,3:05.754
"Deere, T.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Carlow RC,Carlow RC,1,2,2,Finished,3:05.754
"Gannon, A.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Carlow RC,Carlow RC,1,3,3,Finished,3:05.754
"Mc Kenna, A.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Carlow RC,Carlow RC,1,4,Stroke,Finished,3:05.754
"Barker, S.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,0,Coxswain,Finished,6:49.086
"Medina Moralejo, G.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,1,Bow,Finished,6:49.086
"Clarke, W.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,2,2,Finished,6:49.086
"Leonard, R.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,3,3,Finished,6:49.086
"Stobart, C.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,4,4,Finished,6:49.086
"Breuer, J.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,5,5,Finished,6:49.086
"Manley, B.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,6,6,Finished,6:49.086
"Harding, G.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,7,7,Finished,6:49.086
"Drewett, T.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,8,Stroke,Finished,6:49.086
"Hurley, I.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Dublin University BC,Dublin University BC,2,1,Bow,Finished,3:09.660
"McElroy, A.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Dublin University BC,Dublin University BC,2,2,2,Finished,3:09.660
"Mannix, P.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Dublin University BC,Dublin University BC,2,3,3,Finished,3:09.660
"Acheson, L.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Dublin University BC,Dublin University BC,2,4,Stroke,Finished,3:09.660
"Kelly, M.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,0,Coxswain,Finished,6:59.539
"Chapman, J.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,1,Bow,Finished,6:59.539
"Kelly, B.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,2,2,Finished,6:59.539
"Van Der Straaten, E.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,3,3,Finished,6:59.539
"Packman, A.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,4,4,Finished,6:59.539
"Burleigh, R.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,5,5,Finished,6:59.539
"Ventress, J.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,6,6,Finished,6:59.539
"Lynas, D.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,7,7,Finished,6:59.539
"Hughes, L.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,York Univ,York Univ,2,8,Stroke,Finished,6:59.539
"Silver, R.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,London RC,London RC,3,1,Bow,Finished,3:22.707
"Wobeser, K.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,London RC,London RC,3,2,2,Finished,3:22.707
"Van Tiel, J.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,London RC,London RC,3,3,3,Finished,3:22.707
"Andrew, J.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,London RC,London RC,3,4,Stroke,Finished,3:22.707
"Lee, M.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,0,Coxswain,Finished,7:02.946
"Brownstone, T.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,1,Bow,Finished,7:02.946
"Alexander, H.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,2,2,Finished,7:02.946
"Jane, D.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,3,3,Finished,7:02.946
"Kempster, J.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,4,4,Finished,7:02.946
"Ward, C.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,5,5,Finished,7:02.946
"Rogers, H.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,6,6,Finished,7:02.946
"Wood, S.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,7,7,Finished,7:02.946
"Nemilostivijs, G.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Reading Univ BC,Reading Univ BC,3,8,Stroke,Finished,7:02.946
"Hopwood, B.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Guildford RC,Guildford RC,4,1,Bow,Finished,3:23.019
"Craig, I.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Guildford RC,Guildford RC,4,2,2,Finished,3:23.019
"Goodheart-Smithe, C.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Guildford RC,Guildford RC,4,3,3,Finished,3:23.019
"Pigram, J.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Guildford RC,Guildford RC,4,4,Stroke,Finished,3:23.019
"Wenyon, A.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,0,Coxswain,Finished,7:04.477
"Wright, A.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,1,Bow,Finished,7:04.477
"Foster, B.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,2,2,Finished,7:04.477
"Welch, J.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,3,3,Finished,7:04.477
"Campion, H.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,4,4,Finished,7:04.477
"Thomas, B.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,5,5,Finished,7:04.477
"Doughty, B.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,6,6,Finished,7:04.477
"Ellis, R.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,7,7,Finished,7:04.477
"Holden, O.",IM3.8+ DIV B,6/15/2013,1:35 PM,Heats,Heat 2,Kings Sch Worcs,Kings Sch Worcs,4,8,Stroke,Finished,7:04.477
"McCormick, M.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Dublin University BC,Dublin University BC,5,1,Bow,Finished,3:24.566
"Brennan, I.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Dublin University BC,Dublin University BC,5,2,2,Finished,3:24.566
"Bergin, S.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Dublin University BC,Dublin University BC,5,3,3,Finished,3:24.566
"Pounch, J.",IM2.4x-,6/16/2013,1:35 PM,Final,Final,Dublin University BC,Dublin University BC,5,4,Stroke,Finished,3:24.566
"Bryant, E.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,0,Coxswain,Finished,14:10:12.090
"Heade, J.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,1,Bow,Finished,14:10:12.090
"Derrick, L.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,2,2,Finished,14:10:12.090
"Orr Burns, R.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,3,3,Finished,14:10:12.090
"Wood, L.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,4,4,Finished,14:10:12.090
"Lambe, H.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,5,5,Finished,14:10:12.090
"Blackwell, H.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,6,6,Finished,14:10:12.090
"Squizzoni, J.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,7,7,Finished,14:10:12.090
"Wood, K.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Abingdon Sch,Abingdon Sch,1,8,Stroke,Finished,14:10:12.090
"Bolger, A.",SEN.1x,6/16/2013,1:40 PM,Final,Final,Carlow RC,Carlow RC,1,1,Sculler,Finished,3:41.031
"Beal, M.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,0,Coxswain,Finished,14:10:13.449
"Maltby, J.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,1,Bow,Finished,14:10:13.449
"Glik, M.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,2,2,Finished,14:10:13.449
"Hall, T.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,3,3,Finished,14:10:13.449
"Marlow-Gilks, T.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,4,4,Finished,14:10:13.449
"Leach, R.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,5,5,Finished,14:10:13.449
"Dixon, F.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,6,6,Finished,14:10:13.449
"Carter, Z.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,7,7,Finished,14:10:13.449
"Stewart, D.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Bedford Sch,Bedford Sch,2,8,Stroke,Finished,14:10:13.449
"Bishop, S.",SEN.1x,6/16/2013,1:40 PM,Final,Final,Walton RC,Walton RC,2,1,Sculler,Finished,3:48.609
"Ryan, C.",SEN.1x,6/16/2013,1:40 PM,Final,Final,Carlow RC,Carlow RC,3,1,Sculler,Finished,3:57.226
"Bates, J.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Emanuel Sch,Emanuel Sch,3,0,Coxswain,Finished,14:10:15.371
"Cross, E.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Emanuel Sch,Emanuel Sch,3,1,Bow,Finished,14:10:15.371
"Naudi, A.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Emanuel Sch,Emanuel Sch,3,2,2,Finished,14:10:15.371
"Fox, L.",IM3.8+ DIV B,6/15/2013,1:40 PM,Heats,Heat 3,Emanuel Sch,Emanuel Sch,3,3,3,Finished,14:10:15.371
